No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,date(yyyy-mm-dd)
838,2013,4,4,21,97.0,98.0,8.0,105.0,2299.0,2.0,5.7,1010.1,4.8,0.1,NE,1.7,Wanliu,2013-04-04 21:00:00
839,2013,4,4,22,89.0,95.0,8.0,97.0,2299.0,2.0,5.8,1010.1,5.1,0.7,NE,0.0,Wanliu,2013-04-04 22:00:00
840,2013,4,4,23,95.0,97.0,9.0,97.0,2299.0,2.0,5.9,1010.7,5.3,1.1,NE,1.7,Wanliu,2013-04-04 23:00:00
841,2013,4,5,0,95.0,97.0,9.0,97.0,2200.0,2.0,5.9,1010.9,5.5,0.3,NE,1.2,Wanliu,2013-04-05 00:00:00
842,2013,4,5,1,100.0,103.0,9.0,90.0,2100.0,9.0,6.1,1011.4,5.7,0.2,E,0.7,Wanliu,2013-04-05 01:00:00
843,2013,4,5,2,122.0,102.0,8.0,68.0,2000.0,14.0,6.1,1011.5,5.7,0.4,NE,0.4,Wanliu,2013-04-05 02:00:00
844,2013,4,5,3,122.0,93.0,9.0,68.0,912.8111273792093,51.09136371428571,6.3,1010.9,5.9,0.8,E,0.7,Wanliu,2013-04-05 03:00:00
845,2013,4,5,4,121.0,94.0,9.0,58.0,2000.0,51.09136371428571,6.2,1010.8,5.9,0.5,N,0.9,Wanliu,2013-04-05 04:00:00
846,2013,4,5,5,118.0,86.0,8.0,81.0,1899.0,2.0,6.1,1010.7,5.8,0.1,NE,0.9,Wanliu,2013-04-05 05:00:00
847,2013,4,5,6,118.0,78.0,8.0,81.0,2000.0,2.0,6.3,1010.9,6.0,0.0,ENE,1.6,Wanliu,2013-04-05 06:00:00
848,2013,4,5,7,117.0,93.0,8.0,78.0,2100.0,2.0,6.9,1011.4,6.3,0.1,NE,1.1,Wanliu,2013-04-05 07:00:00
849,2013,4,5,8,105.0,115.0,9.0,74.0,2100.0,2.0,8.0,1012.1,6.6,0.0,WSW,1.2,Wanliu,2013-04-05 08:00:00
850,2013,4,5,9,137.0,115.0,19.0,71.0,2000.0,9.0,9.7,1012.4,7.1,0.0,W,0.7,Wanliu,2013-04-05 09:00:00
851,2013,4,5,10,137.0,115.0,19.0,71.0,2100.0,11.0,12.1,1012.5,3.6,0.0,NNW,2.7,Wanliu,2013-04-05 10:00:00
852,2013,4,5,11,142.0,47.0,48.0,74.0,1700.0,17.0,13.1,1012.5,-2.4,0.0,WNW,3.8,Wanliu,2013-04-05 11:00:00
853,2013,4,5,12,45.0,45.0,42.0,48.0,700.0,48.0,13.0,1012.3,-3.8,0.0,WNW,3.5,Wanliu,2013-04-05 12:00:00
854,2013,4,5,13,45.0,6.0,42.0,48.0,400.0,64.0,13.4,1011.7,-4.8,0.0,NW,4.2,Wanliu,2013-04-05 13:00:00
855,2013,4,5,14,3.0,6.0,3.0,30.0,400.0,74.0,12.4,1012.1,-3.4,0.0,N,5.5,Wanliu,2013-04-05 14:00:00
856,2013,4,5,15,3.0,6.0,3.0,30.0,300.0,74.0,11.0,1012.9,-2.1,0.0,N,4.3,Wanliu,2013-04-05 15:00:00
857,2013,4,5,16,21.0,50.0,16.0,43.0,300.0,68.0,10.7,1013.3,-3.8,0.0,NNW,4.0,Wanliu,2013-04-05 16:00:00
858,2013,4,5,17,21.0,50.0,16.0,43.0,300.0,70.0,10.0,1014.1,-6.0,0.0,NNE,3.2,Wanliu,2013-04-05 17:00:00
859,2013,4,5,18,3.0,6.0,11.0,43.0,300.0,73.0,8.8,1015.7,-7.0,0.0,N,4.0,Wanliu,2013-04-05 18:00:00
860,2013,4,5,19,19.0,19.0,4.0,37.0,300.0,78.0,7.7,1017.3,-8.8,0.0,N,4.0,Wanliu,2013-04-05 19:00:00
861,2013,4,5,20,16.0,16.0,3.0,32.0,300.0,83.0,7.3,1017.9,-8.7,0.0,N,4.1,Wanliu,2013-04-05 20:00:00
862,2013,4,5,21,16.0,16.0,3.0,32.0,300.0,84.0,6.5,1017.8,-9.0,0.0,NNE,2.4,Wanliu,2013-04-05 21:00:00
863,2013,4,5,22,19.0,19.0,3.0,28.0,300.0,80.0,5.9,1018.1,-8.8,0.0,NE,2.0,Wanliu,2013-04-05 22:00:00
864,2013,4,5,23,19.0,8.0,3.0,28.0,300.0,70.0,5.0,1017.6,-7.8,0.0,NNE,1.6,Wanliu,2013-04-05 23:00:00
865,2013,4,6,0,7.0,8.0,3.0,34.0,400.0,58.0,4.9,1016.9,-7.9,0.0,NE,2.1,Wanliu,2013-04-06 00:00:00
866,2013,4,6,1,7.0,8.0,3.0,40.0,400.0,52.0,2.3,1016.4,-3.0,0.0,WNW,0.6,Wanliu,2013-04-06 01:00:00
867,2013,4,6,2,6.0,9.0,3.0,45.0,400.0,29.0,3.4,1015.7,-7.4,0.0,NNE,1.3,Wanliu,2013-04-06 02:00:00
868,2013,4,6,3,12.0,40.0,3.0,58.0,500.0,2.0,0.6,1015.0,-5.9,0.0,W,0.7,Wanliu,2013-04-06 03:00:00
869,2013,4,6,4,13.0,35.0,3.0,85.0,700.0,2.0,-0.8,1014.9,-4.7,0.0,SSE,0.5,Wanliu,2013-04-06 04:00:00
870,2013,4,6,5,14.0,24.0,3.0,88.0,600.0,7.0,-1.3,1014.9,-4.3,0.0,W,0.4,Wanliu,2013-04-06 05:00:00
871,2013,4,6,6,9.0,9.0,3.0,77.0,600.0,6.0,0.8,1015.0,-2.1,0.0,WSW,0.6,Wanliu,2013-04-06 06:00:00
872,2013,4,6,7,16.0,56.0,3.0,71.0,800.0,2.0,6.3,1014.9,-6.3,0.0,NE,1.5,Wanliu,2013-04-06 07:00:00
873,2013,4,6,8,19.0,45.0,5.0,77.0,700.0,14.0,8.5,1014.7,-8.6,0.0,NNE,2.3,Wanliu,2013-04-06 08:00:00
874,2013,4,6,9,19.0,19.0,19.0,68.0,600.0,41.0,9.8,1014.3,-7.0,0.0,NW,1.5,Wanliu,2013-04-06 09:00:00
875,2013,4,6,10,22.0,8.0,20.0,52.0,400.0,67.0,10.8,1013.4,-10.1,0.0,NNW,4.2,Wanliu,2013-04-06 10:00:00
876,2013,4,6,11,14.0,6.0,17.0,37.0,400.0,84.0,11.3,1012.1,-7.1,0.0,W,1.6,Wanliu,2013-04-06 11:00:00
877,2013,4,6,12,3.0,6.0,14.0,34.0,400.0,86.0,12.6,1010.6,-5.0,0.0,W,2.5,Wanliu,2013-04-06 12:00:00
878,2013,4,6,13,3.0,13.0,14.0,39.0,500.0,85.0,14.4,1009.4,-9.7,0.0,NW,2.3,Wanliu,2013-04-06 13:00:00
879,2013,4,6,14,3.0,6.0,17.0,48.0,900.0,86.0,14.9,1008.4,-10.7,0.0,NNW,2.6,Wanliu,2013-04-06 14:00:00
880,2013,4,6,15,3.0,6.0,19.0,60.0,1200.0,88.0,15.1,1006.9,-10.6,0.0,WNW,1.6,Wanliu,2013-04-06 15:00:00
881,2013,4,6,16,3.0,10.0,18.0,70.0,1399.0,92.0,15.2,1006.1,-9.7,0.0,NNE,1.3,Wanliu,2013-04-06 16:00:00
882,2013,4,6,17,3.0,6.0,14.0,76.0,1500.0,91.0,14.7,1005.6,-2.3,0.0,SW,1.2,Wanliu,2013-04-06 17:00:00
883,2013,4,6,18,3.0,9.0,13.0,82.0,1300.0,88.0,12.4,1005.7,-8.2,0.0,SW,2.8,Wanliu,2013-04-06 18:00:00
884,2013,4,6,19,3.0,12.0,9.0,82.0,1100.0,66.0,11.7,1005.8,-7.7,0.0,SW,3.7,Wanliu,2013-04-06 19:00:00
885,2013,4,6,20,20.0,56.0,5.0,107.0,700.0,50.0,10.6,1006.2,-6.7,0.0,SW,2.5,Wanliu,2013-04-06 20:00:00
886,2013,4,6,21,36.0,97.0,7.0,101.0,600.0,45.0,9.8,1006.0,-7.0,0.0,SSW,2.6,Wanliu,2013-04-06 21:00:00
887,2013,4,6,22,36.0,97.0,7.0,105.0,600.0,32.0,9.2,1005.7,-6.7,0.0,SSW,1.9,Wanliu,2013-04-06 22:00:00
888,2013,4,6,23,41.0,84.0,13.0,105.0,600.0,27.0,8.2,1005.5,-6.0,0.0,SW,2.5,Wanliu,2013-04-06 23:00:00
889,2013,4,7,0,49.0,96.0,16.0,102.0,600.0,23.0,6.6,1005.2,-2.8,0.0,SW,1.4,Wanliu,2013-04-07 00:00:00
890,2013,4,7,1,58.0,112.0,21.0,97.0,700.0,17.0,4.0,1004.4,-2.4,0.0,WSW,1.0,Wanliu,2013-04-07 01:00:00
891,2013,4,7,2,63.0,120.0,26.0,95.0,912.8111273792093,51.09136371428571,2.9,1004.1,-1.8,0.0,W,0.6,Wanliu,2013-04-07 02:00:00
892,2013,4,7,3,73.0,113.0,25.0,96.0,700.0,9.0,2.0,1004.0,-0.6,0.0,W,0.1,Wanliu,2013-04-07 03:00:00
893,2013,4,7,4,73.0,113.0,25.0,96.0,900.0,2.0,2.7,1004.3,-2.2,0.0,ENE,1.5,Wanliu,2013-04-07 04:00:00
894,2013,4,7,5,67.0,157.0,13.0,97.0,1100.0,2.0,3.0,1004.9,-1.7,0.0,NE,1.4,Wanliu,2013-04-07 05:00:00
895,2013,4,7,6,61.0,171.0,11.0,89.0,2000.0,2.0,3.1,1005.1,-1.7,0.0,NE,2.2,Wanliu,2013-04-07 06:00:00
896,2013,4,7,7,80.0,124.0,15.0,94.0,3000.0,2.0,4.8,1005.4,-1.9,0.0,NE,1.9,Wanliu,2013-04-07 07:00:00
897,2013,4,7,8,93.0,95.0,19.0,89.0,2100.0,9.0,6.3,1005.2,-1.1,0.0,ENE,2.5,Wanliu,2013-04-07 08:00:00
898,2013,4,7,9,76.0,95.0,34.0,76.0,1899.0,18.0,7.5,1004.6,-1.7,0.0,ENE,1.8,Wanliu,2013-04-07 09:00:00
899,2013,4,7,10,74.0,96.0,50.0,76.0,1899.0,25.0,9.3,1003.8,-1.2,0.0,ESE,1.7,Wanliu,2013-04-07 10:00:00
900,2013,4,7,11,86.0,117.0,56.0,78.0,1700.0,40.0,10.9,1002.7,-0.9,0.0,E,1.1,Wanliu,2013-04-07 11:00:00
901,2013,4,7,12,90.0,117.0,54.0,68.0,1399.0,48.0,12.7,1001.3,0.1,0.0,E,2.0,Wanliu,2013-04-07 12:00:00
902,2013,4,7,13,92.0,129.0,55.0,69.0,1300.0,59.0,13.6,999.7,0.2,0.0,SSW,1.4,Wanliu,2013-04-07 13:00:00
903,2013,4,7,14,106.0,129.0,56.0,73.0,1100.0,71.0,15.1,998.5,-3.3,0.0,WSW,2.2,Wanliu,2013-04-07 14:00:00
904,2013,4,7,15,87.0,111.0,66.0,71.0,1399.0,80.0,15.3,997.9,-2.7,0.0,W,0.8,Wanliu,2013-04-07 15:00:00
905,2013,4,7,16,128.0,150.0,75.0,75.0,1300.0,82.0,14.9,996.9,-2.5,0.0,SW,2.5,Wanliu,2013-04-07 16:00:00
906,2013,4,7,17,121.0,135.0,70.0,81.0,1100.0,71.0,13.3,997.7,1.9,0.0,SSE,1.7,Wanliu,2013-04-07 17:00:00
907,2013,4,7,18,109.0,234.0,60.0,94.0,1100.0,49.0,12.2,1000.0,0.6,0.0,NE,2.8,Wanliu,2013-04-07 18:00:00
908,2013,4,7,19,84.0,152.0,48.0,89.0,1000.0,43.0,12.0,1001.2,0.4,0.0,NE,1.8,Wanliu,2013-04-07 19:00:00
909,2013,4,7,20,93.0,138.0,52.0,79.0,1000.0,47.0,11.8,1002.8,1.1,0.0,NNW,4.0,Wanliu,2013-04-07 20:00:00
910,2013,4,7,21,97.0,183.0,52.0,94.0,1000.0,28.0,10.5,1003.1,3.3,0.0,NE,2.7,Wanliu,2013-04-07 21:00:00
911,2013,4,7,22,91.0,194.0,29.0,53.0,800.0,51.0,9.5,1002.5,3.2,0.0,NE,0.0,Wanliu,2013-04-07 22:00:00
912,2013,4,7,23,91.0,194.0,29.0,53.0,800.0,32.0,8.3,1002.2,3.1,0.0,NE,1.0,Wanliu,2013-04-07 23:00:00
913,2013,4,8,0,76.0,86.0,17.0,60.0,900.0,13.0,6.3,1002.2,3.6,0.0,NNW,1.1,Wanliu,2013-04-08 00:00:00
914,2013,4,8,1,75.0,80.0,15.0,74.0,1000.0,2.0,5.2,1003.0,3.7,0.0,SW,1.1,Wanliu,2013-04-08 01:00:00
915,2013,4,8,2,75.0,97.0,11.0,87.0,900.0,2.0,9.5,1004.2,-11.2,0.0,WNW,3.3,Wanliu,2013-04-08 02:00:00
916,2013,4,8,3,61.0,76.0,11.0,84.0,700.0,28.0,8.8,1003.6,-13.6,0.0,NNW,4.5,Wanliu,2013-04-08 03:00:00
917,2013,4,8,4,49.0,152.0,10.0,56.0,300.0,87.0,7.5,1004.6,-15.4,0.0,N,2.2,Wanliu,2013-04-08 04:00:00
918,2013,4,8,5,27.0,153.0,9.0,8.0,300.0,87.0,7.3,1005.5,-16.9,0.0,NNW,4.5,Wanliu,2013-04-08 05:00:00
919,2013,4,8,6,24.0,119.0,8.0,9.0,300.0,88.0,7.1,1006.5,-17.1,0.0,NNW,4.1,Wanliu,2013-04-08 06:00:00
920,2013,4,8,7,21.0,82.0,6.0,9.0,400.0,85.0,7.9,1007.3,-13.1,0.0,NW,3.9,Wanliu,2013-04-08 07:00:00
921,2013,4,8,8,11.0,133.0,8.0,17.0,400.0,81.0,8.8,1007.4,-11.2,0.0,WNW,5.6,Wanliu,2013-04-08 08:00:00
922,2013,4,8,9,10.0,133.0,7.0,17.0,300.0,85.0,10.1,1007.6,-9.6,0.0,WNW,5.6,Wanliu,2013-04-08 09:00:00
923,2013,4,8,10,12.0,100.0,6.0,14.0,300.0,86.0,10.3,1007.5,-12.4,0.0,NNW,6.1,Wanliu,2013-04-08 10:00:00
924,2013,4,8,11,8.0,71.0,6.0,16.0,400.0,87.0,11.4,1006.8,-12.1,0.0,NNW,5.0,Wanliu,2013-04-08 11:00:00
925,2013,4,8,12,9.0,72.0,6.0,13.0,300.0,93.0,11.7,1006.8,-11.2,0.0,NW,7.6,Wanliu,2013-04-08 12:00:00
926,2013,4,8,13,8.0,71.0,6.0,12.0,300.0,94.0,12.3,1006.9,-10.1,0.0,NW,7.0,Wanliu,2013-04-08 13:00:00
927,2013,4,8,14,8.0,95.0,5.0,10.0,300.0,92.0,12.2,1006.8,-10.8,0.0,NW,4.3,Wanliu,2013-04-08 14:00:00
928,2013,4,8,15,13.0,107.0,4.0,11.0,912.8111273792093,89.0,10.1,1007.5,-10.1,0.0,NNW,7.4,Wanliu,2013-04-08 15:00:00
929,2013,4,8,16,18.0,228.0,25.941632538569422,10.0,912.8111273792093,87.0,10.8,1007.9,-11.3,0.0,NNW,3.5,Wanliu,2013-04-08 16:00:00
930,2013,4,8,17,18.0,227.0,25.941632538569422,9.0,200.0,80.0,9.8,1008.4,-12.8,0.0,NNW,5.4,Wanliu,2013-04-08 17:00:00
931,2013,4,8,18,26.0,186.0,21.0,18.0,912.8111273792093,78.0,9.2,1009.3,-12.6,0.0,NW,5.0,Wanliu,2013-04-08 18:00:00
932,2013,4,8,19,12.0,186.0,21.0,28.0,300.0,76.0,8.7,1010.3,-12.5,0.0,NNW,6.1,Wanliu,2013-04-08 19:00:00
933,2013,4,8,20,15.0,173.0,22.0,36.0,300.0,78.0,8.4,1010.9,-11.6,0.0,NW,5.8,Wanliu,2013-04-08 20:00:00
934,2013,4,8,21,12.0,116.0,25.0,39.0,200.0,78.0,8.1,1010.9,-11.8,0.0,NNW,4.5,Wanliu,2013-04-08 21:00:00
935,2013,4,8,22,7.0,115.0,27.0,38.0,200.0,80.0,7.7,1010.6,-11.1,0.0,NNW,4.7,Wanliu,2013-04-08 22:00:00
936,2013,4,8,23,10.0,83.0,26.0,37.0,200.0,82.0,7.3,1010.2,-10.5,0.0,NNW,5.1,Wanliu,2013-04-08 23:00:00
937,2013,4,9,0,5.0,84.0,27.0,34.0,200.0,80.0,6.6,1010.4,-9.4,0.0,NW,4.1,Wanliu,2013-04-09 00:00:00
938,2013,4,9,1,11.0,79.0,30.0,33.0,200.0,81.0,6.2,1010.5,-8.2,0.0,NW,2.9,Wanliu,2013-04-09 01:00:00
939,2013,4,9,2,10.0,60.0,31.0,30.0,100.0,82.0,6.0,1010.8,-9.5,0.0,NNW,4.2,Wanliu,2013-04-09 02:00:00
940,2013,4,9,3,11.0,47.0,10.0,28.0,912.8111273792093,51.09136371428571,6.2,1011.4,-9.7,0.0,N,4.8,Wanliu,2013-04-09 03:00:00
941,2013,4,9,4,7.0,29.0,10.0,22.0,300.0,51.09136371428571,6.0,1012.3,-10.3,0.0,NNW,5.4,Wanliu,2013-04-09 04:00:00
942,2013,4,9,5,9.0,21.0,11.0,25.0,300.0,79.0,5.1,1013.3,-9.9,0.0,NW,1.3,Wanliu,2013-04-09 05:00:00
943,2013,4,9,6,10.0,16.0,11.0,25.0,300.0,72.0,6.1,1013.7,-10.2,0.0,NNW,6.0,Wanliu,2013-04-09 06:00:00
944,2013,4,9,7,9.0,24.0,10.0,34.0,300.0,67.0,7.0,1013.9,-9.0,0.0,NNW,3.7,Wanliu,2013-04-09 07:00:00
945,2013,4,9,8,10.0,26.0,11.0,46.0,300.0,72.0,7.5,1015.1,-9.9,0.0,NNW,6.2,Wanliu,2013-04-09 08:00:00
946,2013,4,9,9,5.0,26.0,10.0,44.0,300.0,79.0,8.5,1015.7,-9.5,0.0,NW,5.2,Wanliu,2013-04-09 09:00:00
947,2013,4,9,10,11.0,30.0,9.0,37.0,300.0,80.0,9.5,1015.9,-8.6,0.0,NW,5.2,Wanliu,2013-04-09 10:00:00
948,2013,4,9,11,12.0,24.0,10.0,33.0,300.0,81.0,11.0,1015.4,-7.3,0.0,WNW,3.8,Wanliu,2013-04-09 11:00:00
949,2013,4,9,12,12.0,24.0,10.0,33.0,912.8111273792093,86.3226,11.4,1015.1,-9.6,0.0,NNW,3.9,Wanliu,2013-04-09 12:00:00
950,2013,4,9,13,14.0,20.0,9.0,36.0,300.0,90.0,11.5,1015.1,-9.0,0.0,N,5.0,Wanliu,2013-04-09 13:00:00
951,2013,4,9,14,11.0,23.0,9.0,36.0,200.0,91.0,11.3,1015.0,-8.1,0.0,NNE,4.5,Wanliu,2013-04-09 14:00:00
952,2013,4,9,15,8.0,30.0,9.0,35.0,200.0,87.0,11.3,1014.4,-8.6,0.0,NNE,3.7,Wanliu,2013-04-09 15:00:00
953,2013,4,9,16,10.0,35.0,9.0,35.0,200.0,86.0,10.3,1015.3,-7.0,0.0,NNW,7.0,Wanliu,2013-04-09 16:00:00
954,2013,4,9,17,14.0,63.0,9.0,35.0,200.0,81.0,9.2,1015.5,-7.1,0.0,NNW,3.8,Wanliu,2013-04-09 17:00:00
955,2013,4,9,18,10.0,46.0,10.0,35.0,200.0,79.0,8.2,1015.6,-7.5,0.0,NW,2.0,Wanliu,2013-04-09 18:00:00
956,2013,4,9,19,10.0,46.0,10.0,35.0,200.0,73.0,8.2,1016.8,-10.2,0.0,N,3.8,Wanliu,2013-04-09 19:00:00
957,2013,4,9,20,14.0,16.0,9.0,43.0,200.0,69.0,7.3,1017.3,-10.5,0.0,N,2.2,Wanliu,2013-04-09 20:00:00
958,2013,4,9,21,10.0,16.0,9.0,52.0,300.0,64.0,6.7,1017.3,-10.6,0.0,NNW,1.6,Wanliu,2013-04-09 21:00:00
959,2013,4,9,22,14.0,15.0,7.0,59.0,300.0,54.0,6.4,1017.5,-10.0,0.0,N,3.1,Wanliu,2013-04-09 22:00:00
960,2013,4,9,23,12.0,15.0,8.0,72.0,300.0,49.0,5.7,1017.2,-9.4,0.0,NNW,1.7,Wanliu,2013-04-09 23:00:00
961,2013,4,10,0,16.0,51.0,9.0,75.0,300.0,56.0,4.6,1016.9,-9.2,0.0,NNW,1.7,Wanliu,2013-04-10 00:00:00
962,2013,4,10,1,12.0,13.0,10.0,67.0,200.0,59.976,3.2,1016.6,-6.0,0.0,N,1.4,Wanliu,2013-04-10 01:00:00
963,2013,4,10,2,10.0,12.0,9.0,62.0,200.0,49.6944,5.1,1016.4,-8.4,0.0,NNW,2.4,Wanliu,2013-04-10 02:00:00
964,2013,4,10,3,10.0,14.0,10.0,71.0,200.0,52.9074,4.5,1016.1,-8.3,0.0,NNW,1.6,Wanliu,2013-04-10 03:00:00
965,2013,4,10,4,8.0,14.0,11.0,69.0,200.0,61.6896,5.1,1015.8,-8.4,0.0,NNW,3.9,Wanliu,2013-04-10 04:00:00
966,2013,4,10,5,4.0,17.0,10.0,59.0,200.0,63.6174,4.9,1015.8,-8.3,0.0,N,1.9,Wanliu,2013-04-10 05:00:00
967,2013,4,10,6,6.0,9.0,10.0,55.0,200.0,67.0446,5.3,1016.0,-7.9,0.0,NNW,2.7,Wanliu,2013-04-10 06:00:00
968,2013,4,10,7,7.0,11.0,11.0,50.0,300.0,56.9772,7.3,1016.1,-8.7,0.0,NNW,3.1,Wanliu,2013-04-10 07:00:00
969,2013,4,10,8,9.0,18.0,12.0,50.0,300.0,61.4754,8.5,1015.9,-9.5,0.0,N,5.0,Wanliu,2013-04-10 08:00:00
970,2013,4,10,9,7.0,14.0,11.0,41.0,300.0,71.9712,9.4,1015.6,-9.2,0.0,N,3.8,Wanliu,2013-04-10 09:00:00
971,2013,4,10,10,7.0,14.0,11.0,41.0,200.0,76.4694,11.0,1015.1,-9.9,0.0,NNW,6.4,Wanliu,2013-04-10 10:00:00
972,2013,4,10,11,8.0,15.0,10.0,39.0,200.0,80.1108,11.3,1014.0,-10.3,0.0,N,4.8,Wanliu,2013-04-10 11:00:00
973,2013,4,10,12,12.0,21.0,9.0,29.0,200.0,81.8244,11.6,1013.3,-7.8,0.0,NNW,3.0,Wanliu,2013-04-10 12:00:00
974,2013,4,10,13,18.0,37.0,9.0,28.0,200.0,82.8954,12.0,1012.7,-8.5,0.0,N,4.4,Wanliu,2013-04-10 13:00:00
975,2013,4,10,14,18.0,37.0,9.0,28.0,200.0,82.0386,12.5,1011.1,-9.3,0.0,NNW,3.0,Wanliu,2013-04-10 14:00:00
976,2013,4,10,15,20.0,37.0,9.0,29.0,200.0,79.254,12.0,1010.9,-9.7,0.0,NE,2.1,Wanliu,2013-04-10 15:00:00
977,2013,4,10,16,7.0,12.0,9.0,40.0,200.0,76.4694,12.8,1010.8,-12.5,0.0,WNW,4.2,Wanliu,2013-04-10 16:00:00
978,2013,4,10,17,11.0,12.0,10.0,45.0,200.0,74.97,11.4,1011.0,-9.6,0.0,NE,2.0,Wanliu,2013-04-10 17:00:00
979,2013,4,10,18,12.0,64.0,9.0,51.0,200.0,68.9724,10.3,1011.7,-10.0,0.0,N,0.9,Wanliu,2013-04-10 18:00:00
980,2013,4,10,19,13.0,36.0,9.0,68.0,300.0,52.6932,8.7,1012.1,-11.3,0.0,N,1.5,Wanliu,2013-04-10 19:00:00
981,2013,4,10,20,12.0,49.0,8.0,99.0,400.0,24.4188,6.3,1012.9,-4.5,0.0,NNE,0.5,Wanliu,2013-04-10 20:00:00
982,2013,4,10,21,18.0,78.0,11.0,124.0,500.0,2.9988,4.0,1013.1,-4.2,0.0,SW,0.7,Wanliu,2013-04-10 21:00:00
983,2013,4,10,22,24.0,71.0,13.0,132.0,700.0,2.0,2.7,1013.4,-3.2,0.0,S,0.6,Wanliu,2013-04-10 22:00:00
984,2013,4,10,23,25.0,71.0,13.0,132.0,900.0,2.0,2.1,1013.5,-5.1,0.0,SW,0.7,Wanliu,2013-04-10 23:00:00
985,2013,4,11,0,34.0,91.0,15.0,133.0,800.0,2.0,2.3,1013.4,-5.8,0.0,NE,0.8,Wanliu,2013-04-11 00:00:00
986,2013,4,11,1,32.0,82.0,15.0,129.0,700.0,2.0,3.8,1013.6,-4.7,0.0,NNE,1.1,Wanliu,2013-04-11 01:00:00
987,2013,4,11,2,23.0,74.0,14.0,131.0,600.0,2.0,2.9,1013.6,-4.3,0.0,NE,0.6,Wanliu,2013-04-11 02:00:00
988,2013,4,11,3,23.0,139.0,15.0,126.0,700.0,2.0,3.2,1013.8,-7.3,0.0,N,1.3,Wanliu,2013-04-11 03:00:00
989,2013,4,11,4,30.0,92.0,14.0,121.0,600.0,2.0,3.2,1013.7,-5.0,0.0,NE,1.2,Wanliu,2013-04-11 04:00:00
990,2013,4,11,5,26.0,71.0,12.0,117.0,600.0,2.0,2.5,1014.0,-5.9,0.0,NE,0.9,Wanliu,2013-04-11 05:00:00
991,2013,4,11,6,15.0,28.0,13.0,108.0,600.0,2.142,4.6,1014.8,-9.2,0.0,N,1.8,Wanliu,2013-04-11 06:00:00
992,2013,4,11,7,15.0,28.0,13.0,102.0341,900.0,2.0,8.9,1015.0,-8.7,0.0,NE,1.7,Wanliu,2013-04-11 07:00:00
993,2013,4,11,8,16.0,52.0,18.0,97.7228,900.0,9.2106,10.5,1015.1,-11.0,0.0,NNE,2.6,Wanliu,2013-04-11 08:00:00
994,2013,4,11,9,23.0,42.0,30.0,98.0,600.0,38.3418,11.6,1015.3,-11.3,0.0,N,3.9,Wanliu,2013-04-11 09:00:00
995,2013,4,11,10,20.0,24.0,22.0,80.0,400.0,67.6872,12.8,1014.8,-11.0,0.0,NNE,3.3,Wanliu,2013-04-11 10:00:00
996,2013,4,11,11,13.0,20.0,14.0,46.0,300.0,75.1842,14.0,1013.7,-10.7,0.0,NNW,4.8,Wanliu,2013-04-11 11:00:00
997,2013,4,11,12,4.0,33.0,14.0,46.0,912.8111273792093,77.5404,15.3,1012.4,-6.9,0.0,WNW,4.5,Wanliu,2013-04-11 12:00:00
998,2013,4,11,13,15.0,32.0,12.0,43.0,200.0,84.1806,16.4,1011.8,-8.8,0.0,NW,2.3,Wanliu,2013-04-11 13:00:00
999,2013,4,11,14,5.0,27.0,11.0,42.0,200.0,86.1084,17.0,1011.0,-9.9,0.0,WNW,5.0,Wanliu,2013-04-11 14:00:00
1000,2013,4,11,15,15.0,25.0,9.996,46.1925,912.8111273792093,85.0374,17.5,1010.2,-8.6,0.0,WNW,4.2,Wanliu,2013-04-11 15:00:00
1001,2013,4,11,16,7.0,22.0,10.0,52.0,200.0,83.3238,18.1,1010.3,-11.8,0.0,NW,2.3,Wanliu,2013-04-11 16:00:00
1002,2013,4,11,17,7.0,22.0,10.0,52.0,200.0,82.0386,16.7,1010.4,-12.9,0.0,NW,2.5,Wanliu,2013-04-11 17:00:00
1003,2013,4,11,18,5.0,33.0,10.0,66.0,200.0,77.112,14.9,1010.7,-13.3,0.0,NNE,2.0,Wanliu,2013-04-11 18:00:00
1004,2013,4,11,19,8.0,49.0,10.0,63.0,300.0,74.3274,11.4,1011.3,-10.8,0.0,ESE,0.8,Wanliu,2013-04-11 19:00:00
1005,2013,4,11,20,8.0,48.0,10.0,62.0,400.0,50.7654,8.5,1011.9,-1.6,0.0,W,1.0,Wanliu,2013-04-11 20:00:00
1006,2013,4,11,21,26.0,102.0,13.0,129.0,900.0,1.9278,7.1,1012.2,-4.4,0.0,W,0.2,Wanliu,2013-04-11 21:00:00
1007,2013,4,11,22,34.0,109.0,18.0,142.0,1200.0,2.0,6.0,1012.3,-3.1,0.0,SW,1.0,Wanliu,2013-04-11 22:00:00
1008,2013,4,11,23,46.0,142.0,21.0,150.0,1200.0,2.0,5.7,1012.1,-3.4,0.0,SW,1.7,Wanliu,2013-04-11 23:00:00
1009,2013,4,12,0,46.0,113.0,20.0,153.0,1000.0,2.0,7.8,1011.6,-3.7,0.0,SW,1.5,Wanliu,2013-04-12 00:00:00
1010,2013,4,12,1,46.0,158.0,25.0,152.0,900.0,2.0,6.1,1011.2,-1.6,0.0,WNW,0.8,Wanliu,2013-04-12 01:00:00
1011,2013,4,12,2,50.0,145.0,30.0,149.0,700.0,2.0,5.6,1010.8,-3.2,0.0,ENE,0.6,Wanliu,2013-04-12 02:00:00
